		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001110101   24   22   23   19   21   25   27   24  2.366102 0.967683 SUCCESS  47
001110111   36   24   27   38   24   27   24   22 14.377725 0.072436 SUCCESS  48
001111011   22   25   20   19   23   28   21   17  5.754115 0.674753 SUCCESS  49
001111101   31   20   18   31   20   33   25   24 10.223140 0.249712 SUCCESS  50
001111111   22   22   25   26   29   19   12   19 10.490580 0.232266 SUCCESS  51
010000011   22   27   25   18   28   31   19   19  7.145596 0.521009 SUCCESS  52
010000111   25   27   20   36   23   26   34   19 12.156121 0.144373 SUCCESS  53
010001011   23   25   16   27   36   27   28   22 10.155618 0.254273 SUCCESS  54
010001111   15   19   22   30   20   22   19   26  8.956773 0.345956 SUCCESS  55
010010011   37   26   19   35   19   19   17   23 17.704174 0.023557 SUCCESS  56
010010111   17   27   27   24   19   20   28   24  5.509844 0.701949 SUCCESS  57
010011011   22   19   21   20   26   25   24   24  2.924813 0.938987 SUCCESS  58
010011111   22   20   28   21   26   30   18   19  6.509434 0.590361 SUCCESS  59
010100011   28   23   31   19   22   27   23   20  5.146417 0.741818 SUCCESS  60
010100111   24   20   24   19   19   30   18   27  6.653083 0.574482 SUCCESS  61
010101011   30   22   34   23   34   23   26   23  9.741881 0.283612 SUCCESS  62
010101111   25   20   33   26   31   24   25   30  7.276006 0.507168 SUCCESS  63
010110011   22   32   20   16   29   20   18   17 12.269982 0.139558 SUCCESS  64
010110111   35   36   25   17   28   19   21   22 15.315751 0.053289 SUCCESS  65
010111011   26   23   28   16   26   25   27   31  5.986469 0.648748 SUCCESS  66
010111111   23   23   18   24   29   27   20   27  4.197138 0.838913 SUCCESS  67
011000111   28   24   28   20   26   22   32   25  4.741285 0.784836 SUCCESS  68
011001111   38   25   23   24   19   27   15   22 13.450292 0.097267 SUCCESS  69
011010111   27   25   17   24   28   27   33   35 11.360421 0.182101 SUCCESS  70
011011111   27   21   26   24   25   20   30   20  3.875416 0.868185 SUCCESS  71
011101111   29   26   25   30   34   19   22   23  7.817506 0.451497 SUCCESS  72
011111111   20   18   24   27   26   20   18   21  5.999709 0.647264 SUCCESS  73
100000000   23   21   19   21   27   19   28   24  4.373887 0.821914 SUCCESS  74
100010000   15   26   24   28   25   22   23   16  7.737406 0.459532 SUCCESS  75
100100000   24   25   24   22   25   29   27   20  2.291298 0.970754 SUCCESS  76
100101000   19   24   24   24   33   33   24   25  7.546094 0.479015 SUCCESS  77
100110000   18   26   27   24   22   18   19   22  5.593253 0.692688 SUCCESS  78
100111000   23   26   24   24   27   19   18   30  4.790272 0.779739 SUCCESS  79
101000000   27   23   24   25   19   23   26   24  1.824603 0.985925 SUCCESS  80
101000100   14   24   29   27   29   16   32   19 13.339741 0.100683 SUCCESS  81
101001000   30   32   28   20   28   27   27   19  7.504389 0.483314 SUCCESS  82
101001100   21   24   28   19   18   25   24   26  4.145504 0.843763 SUCCESS  83
101010000   27   21   26   23   27   27   20   23  2.443554 0.964311 SUCCESS  84
101010100   25   12   22   20   21   28   26   33 11.873456 0.156940 SUCCESS  85
101011000   22   24   26   32   21   29   25   26  4.317618 0.827390 SUCCESS  86
101011100   33   25   23   21   20   35   25   38 17.156717 0.028518 SUCCESS  87
101100000   21   21   22   22   23   24   19   23  2.873179 0.942062 SUCCESS  88
101100100   23   22   27   28   28   27   23   25  2.097338 0.977881 SUCCESS  89
101101000   26   23   20   19   24   29   24   28  3.705949 0.882632 SUCCESS  90
101101100   21   27   31   26   29   19   33   23  8.080312 0.425665 SUCCESS  91
101110000   26   15   20   15   21   31   23   25 10.846725 0.210536 SUCCESS  92
101110100   23   35   25   33   19   24   32   30 13.013385 0.111390 SUCCESS  93
101111000   24   21   21   20   20   29   17   20  6.660365 0.573680 SUCCESS  94
101111100   21   27   26   15   30   21   32   23  8.976632 0.344271 SUCCESS  95
110000000   24   26   26   25   17   21   27   21  3.823781 0.872662 SUCCESS  96
110000010   18   29   26   22   22   18   21   29  6.348572 0.608248 SUCCESS  97
110000100   27   26   18   22   21   23   26   21  3.543764 0.895767 SUCCESS  98
110001000   18   17   28   25   22   21   28   21  6.390277 0.603602 SUCCESS  99
110001010   26   28   26   20   21   31   20   33  7.876422 0.445634 SUCCESS 100
110010000   22   28   31   19   22   31   23   22  6.290980 0.614673 SUCCESS 101
110010010   35   30   19   24   34   15   16   27 18.255603 0.019390 SUCCESS 102
110010100   21   23   22   24   31   24   28   23  3.308099 0.913562 SUCCESS 103
110011000   23   24   25   22   28   21   19   21  3.111491 0.927167 SUCCESS 104
110011010   17   22   32   17   30   28   26   26  9.426117 0.307633 SUCCESS 105
110100000   32   23   26   16   17   27   21   31 10.569356 0.227314 SUCCESS 106
110100010   19   27   25   30   30   22   24   16  7.434219 0.490588 SUCCESS 107
110100100   28   36   27   22   19   24   29   27  9.207663 0.325082 SUCCESS 108
110101000   24   23   33   26   28   25   25   19  5.147741 0.741675 SUCCESS 109
110101010   24   16   27   21   27   28   21   34  9.002449 0.342089 SUCCESS 110
110101100   25   22   24   23   27   23   20   26  1.646530 0.989999 SUCCESS 111
110110000   18   13   18   21   31   18   23   25 13.141809 0.107063 SUCCESS 112
110110010   22   21   27   30   27   19   32   20  7.138314 0.521786 SUCCESS 113
110110100   21   27   18   27   20   23   30   24  5.035867 0.753736 SUCCESS 114
110111000   22   27   19   15   27   27   20   18  8.635051 0.374011 SUCCESS 115
110111010   34   38   25   27   20   22   33   23 16.326594 0.037937 SUCCESS 116
110111100   23   21   21   19   28   27   18   24  4.873681 0.770988 SUCCESS 117
111000000   22   18   14   21   17   22   27   25  9.913334 0.271162 SUCCESS 118
111000010   23   21   19   27   20   30   24   21  4.738638 0.785111 SUCCESS 119
111000100   22   16   23   28   22   24   29   23  5.094783 0.747399 SUCCESS 120
111000110   22   31   24   23   23   30   20   20  5.231151 0.732609 SUCCESS 121
111001000   24   25   27   28   25   25   26   25  1.013015 0.998165 SUCCESS 122
111001010   21   23   22   28   34   22   24   18  7.256147 0.509265 SUCCESS 123
111001100   26   22   26   27   29   35   16   24  9.401623 0.309556 SUCCESS 124
111010000   26   26   34   19   19   23   19   31  9.756444 0.282538 SUCCESS 125
111010010   33   27   23   21   20   23   24   28  5.452252 0.708324 SUCCESS 126
111010100   29   27   26   28   21   29   22   19  4.706863 0.788398 SUCCESS 127
111010110   31   25   27   27   26   24   24   22  2.801023 0.946217 SUCCESS 128
111011000   24   21   21   22   18   24   24   32  5.425111 0.711322 SUCCESS 129
111011010   22   19   18   18   23   21   37   35 17.009095 0.030015 SUCCESS 130
111011100   21   25   21   21   19   31   22   22  5.051754 0.752031 SUCCESS 131
111100000   20   20   14   21   18   20   38   23 17.184520 0.028244 SUCCESS 132
111100010   25   27   23   27   19   29   27   20  3.909839 0.865165 SUCCESS 133
111100100   30   21   24   21   33   17   23   22  8.094875 0.424258 SUCCESS 134
111100110   21   23   35   23   28   26   26   30  7.512995 0.482425 SUCCESS 135
111101000   21   24   30   32   24   28   25   21  5.334419 0.721308 SUCCESS 136
111101010   29   26   29   26   29   24   14   27  7.783083 0.454941 SUCCESS 137
111101100   25   17   20   22   23   22   24   23  3.813852 0.873516 SUCCESS 138
111101110   21   27   22   29   25   24   28   24  2.495188 0.961955 SUCCESS 139
111110000   24   25   22   33   24   20   29   20  5.943441 0.653567 SUCCESS 140
111110010   26   28   28   28   34   15   24   27  9.698852 0.286802 SUCCESS 141
111110100   32   22   38   31   21   35   20   24 18.453535 0.018072 SUCCESS 142
111110110   25   18   13   26   23   25   23   24  7.550728 0.478538 SUCCESS 143
111111000   22   22   18   39   18   24   32   17 17.763090 0.023074 SUCCESS 144
111111010   29   24   33   21   24   26   16   24  7.638109 0.469594 SUCCESS 145
111111100   21   22   22   33   28   17   22   16 10.211887 0.250468 SUCCESS 146
111111110   20   18   24   27   26   20   18   21  5.999709 0.647264 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   27   24   22   23   31   27   26   34  6.767606 0.561901 SUCCESS   0
000000011   26   19   19   23   34   29   19   30 10.027856 0.263076 SUCCESS   1
000000101   28   24   15   22   26   16   26   18  9.482385 0.303249 SUCCESS   2
000000111   30   20   24   33   33   22   19   26 10.011969 0.264187 SUCCESS   3
000001001   20   22   23   30   27   28   25   37 10.054997 0.261187 SUCCESS   4
000001011   29   28   20   20   26   23   33   27  6.698760 0.569455 SUCCESS   5
000001101   24   21   22   22   22   32   26   32  6.232064 0.621255 SUCCESS   6
000001111   22   28   20   25   27   20   21   24  3.230648 0.919060 SUCCESS   7
000010001   24   31   26   19   20   35   19   23 10.095378 0.258395 SUCCESS   8
000010011   21   22   27   28   22   24   28   25  2.384637 0.966893 SUCCESS   9
000010101   34   28   28   26   23   21   34   20 10.411142 0.237346 SUCCESS  10
000010111   27   35   16   25   19   23   34   21 13.764732 0.088107 SUCCESS  11
000011001   24   32   24   35   28   17   21   25 10.596497 0.225627 SUCCESS  12
000011011   25   25   23   21   27   31   22   29  3.876740 0.868070 SUCCESS  13
000011101   22   17   18   26   25   26   21   17  7.338232 0.500618 SUCCESS  14
000011111   27   17   26   35   18   22   21   21 10.432988 0.235941 SUCCESS  15
000100011   25   23   29   24   16   26   18   26  5.942117 0.653716 SUCCESS  16
000100101   15   26   30   17   23   28   18   27 10.152970 0.254453 SUCCESS  17
000100111   22   28   24   23   27   33   26   16  7.401120 0.494036 SUCCESS  18
000101001   20   24   24   22   27   28   19   22  3.391509 0.907445 SUCCESS  19
000101011   29   28   18   23   17   22   24   21  6.322755 0.611127 SUCCESS  20
000101101   26   27   19   21   27   25   34   33  9.461863 0.304843 SUCCESS  21
000101111   32   26   25   19   22   21   35   20 10.121195 0.256622 SUCCESS  22
000110011   26   23   22   31   29   22   33   20  7.376627 0.496595 SUCCESS  23
000110101   19   27   35   29   33   23   41   26 22.183129 0.004588 FAILURE  24
000110111   18   21   24   23   18   25   20   28  5.432392 0.710518 SUCCESS  25
000111001   27   33   26   23   32   32   25   27  8.811137 0.358478 SUCCESS  26
000111011   29   12   17   27   24   21   20   16 14.319471 0.073809 SUCCESS  27
000111101   24   29   22   31   28   34   22   20  8.512584 0.385064 SUCCESS  28
000111111   28   15   24   29   24   21   19   24  6.933101 0.543868 SUCCESS  29
001000011   28   21   24   27   26   18   22   26  3.527877 0.897015 SUCCESS  30
001000101   32   26   19   18   26   24   20   29  7.358092 0.498535 SUCCESS  31
001000111   22   24   16   31   18   26   24   25  6.950312 0.542003 SUCCESS  32
001001011   11   28   28   21   29   26   20   24 11.026122 0.200223 SUCCESS  33
001001101   20   22   27   21   24   19   25   17  5.415181 0.712418 SUCCESS  34
001001111   27   28   25   17   28   35   24   21  8.977956 0.344159 SUCCESS  35
001010011   22   23   21   23   20   27   24   26  2.120507 0.977093 SUCCESS  36
001010101   30   22   33   22   26   25   25   24  5.097431 0.747114 SUCCESS  37
001010111   22   18   24   27   26   25   22   23  2.722247 0.950561 SUCCESS  38
001011011   25   29   18   24   25   33   20   29  7.520277 0.481674 SUCCESS  39
001011101   19   31   19   22   21   22   20   20  6.931777 0.544011 SUCCESS  40
001011111   25   27   30   19   17   15   27   23  9.297030 0.317862 SUCCESS  41
001100101   21   22   29   30   29   17   20   25  7.010552 0.535495 SUCCESS  42
001100111   25   20   25   25   28   18   30   23  4.561889 0.803210 SUCCESS  43
001101011   16   28   30   27   25   20   46   27 26.045119 0.001032 FAILURE  44
001101101   25   21   25   22   23   31   23   28  3.325311 0.912317 SUCCESS  45
001101111   22   13   23   21   23   23   21   33 10.109942 0.257394 SUCCESS  46
001110101   21   24   22   32   26   15   28   29  8.485443 0.387541 SUCCESS  47
001110111   29   23   23   20   23   24   25   22  2.231058 0.973096 SUCCESS  48
001111011   23   27   23   22   30   31   26   18  5.715058 0.679115 SUCCESS  49
001111101   22   18   26   24   29   27   27   34  7.469966 0.486876 SUCCESS  50
001111111   26   30   23   36   24   27   22   22  8.004184 0.433062 SUCCESS  51
010000011   24   28   16   25   19   33   19   28  9.713416 0.285719 SUCCESS  52
010000111   26   20   33   28   20   19   23   22  6.993341 0.537351 SUCCESS  53
010001011   39   24   16   22   29   22   21   27 14.188399 0.076985 SUCCESS  54
010001111   30   20   19   26   22   28   19   20  6.339967 0.609208 SUCCESS  55
010010011   23   34   29   20   21   22   15   18 11.915161 0.155030 SUCCESS  56
010010111   13   22   23   20   23   29   15   30 12.702255 0.122513 SUCCESS  57
010011011   24   23   23   18   25   24   26   30  3.367015 0.909262 SUCCESS  58
010011111   24   27   20   20   24   34   35   22 10.850697 0.210303 SUCCESS  59
010100011   29   20   37   26   28   24   25   27  9.411553 0.308775 SUCCESS  60
010100111   17   28   22   24   23   38   32   28 14.037468 0.080794 SUCCESS  61
010101011   27   22   27   22   26   26   26   28  1.936477 0.982898 SUCCESS  62
010101111   27   19   25   25   19   26   22   25  3.154520 0.924289 SUCCESS  63
010110011   33   15   35   26   31   22   33   28 17.521467 0.025115 SUCCESS  64
010110111   28   37   21   28   26   22   18   29 11.300181 0.185264 SUCCESS  65
010111011   24   25   21   20   18   20   20   26  4.813441 0.777317 SUCCESS  66
010111111   28   24   26   21   23   26   26   27  1.741193 0.987944 SUCCESS  67
011000111   17   17   31   21   27   27   22   26  7.899591 0.443339 SUCCESS  68
011001111   38   17   25   27   27   23   24   28 11.384915 0.180828 SUCCESS  69
011010111   21   22   29   23   20   21   41   23 14.781533 0.063535 SUCCESS  70
011011111   29   25   21   21   27   22   21   17  5.229827 0.732753 SUCCESS  71
011101111   21   19   14   18   22   15   25   33 15.175411 0.055823 SUCCESS  72
011111111   23   25   24   24   21   22   23   22  1.171228 0.996918 SUCCESS  73
100000000   27   24   22   23   31   27   26   34  6.767606 0.561901 SUCCESS  74
100010000   15   35   17   27   29   29   24   23 12.993526 0.112073 SUCCESS  75
100100000   22   17   22   27   24   28   22   24  3.899909 0.866039 SUCCESS  76
100101000   18   19   36   17   21   26   27   29 12.772424 0.119923 SUCCESS  77
100110000   27   19   28   35   27   22   20   25  8.198144 0.414358 SUCCESS  78
100111000   24   36   23   29   31   31   35   27 15.430273 0.051300 SUCCESS  79
101000000   27   27   22   23   35   19   26   26  7.113821 0.524404 SUCCESS  80
101000100   18   30   37   24   22   24   19   20 12.103163 0.146660 SUCCESS  81
101001000   27   26   13   26   21   23   16   26  9.677669 0.288382 SUCCESS  82
