		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
010000111  236  255  241  270  262  247  259  263  7.494141 0.484373 SUCCESS  53
010001011  243  246  244  253  246  253  246  260  1.785227 0.986903 SUCCESS  54
010001111  252  213  259  234  249  258  228  251  7.956997 0.437682 SUCCESS  55
010010011  268  275  263  254  235  260  258  223 12.502945 0.130135 SUCCESS  56
010010111  240  271  245  252  254  229  248  275  8.882710 0.352287 SUCCESS  57
010011011  235  284  240  213  241  239  254  248 11.894983 0.155951 SUCCESS  58
010011111  278  248  249  246  231  232  248  241  6.498523 0.591571 SUCCESS  59
010100011  247  249  260  232  263  254  225  243  5.303782 0.724669 SUCCESS  60
010100111  232  225  222  224  217  240  242  217 12.287934 0.138812 SUCCESS  61
010101011  260  235  260  231  282  232  233  261 11.649256 0.167553 SUCCESS  62
010101111  262  264  264  231  235  219  235  225 10.360249 0.240646 SUCCESS  63
010110011  215  234  256  233  251  243  243  273  8.893301 0.351377 SUCCESS  64
010110111  276  235  214  238  241  234  217  239 12.365253 0.135636 SUCCESS  65
010111011  280  250  245  253  270  247  252  233  9.594470 0.294650 SUCCESS  66
010111111  247  272  262  241  234  244  267  244  7.373396 0.496933 SUCCESS  67
011000111  249  257  267  232  241  255  264  256  6.456157 0.596275 SUCCESS  68
011001111  242  245  246  231  263  239  231  250  3.263825 0.916727 SUCCESS  69
011010111  279  251  226  252  239  265  264  261 11.845202 0.158245 SUCCESS  70
011011111  239  249  233  242  244  240  235  256  1.777813 0.987082 SUCCESS  71
011101111  262  288  237  269  235  249  245  256 13.400060 0.098806 SUCCESS  72
011111111  242  262  244  259  244  247  241  251  2.587017 0.957550 SUCCESS  73
100000000  230  267  232  232  231  259  241  228  7.118136 0.523942 SUCCESS  74
100010000  219  231  247  258  249  248  256  238  5.175623 0.738651 SUCCESS  75
100100000  211  230  240  247  248  219  246  233  8.878473 0.352651 SUCCESS  76
100101000  235  234  257  252  265  252  218  263  8.262037 0.408301 SUCCESS  77
100110000  224  241  232  267  249  264  246  234  6.820510 0.556116 SUCCESS  78
100111000  242  252  250  219  246  245  232  229  4.712767 0.787788 SUCCESS  79
101000000  268  245  227  209  252  283  272  232 19.468031 0.012547 SUCCESS  80
101000100  232  236  272  255  228  259  248  232  7.421058 0.491958 SUCCESS  81
101001000  233  241  242  275  238  240  265  242  6.719889 0.567134 SUCCESS  82
101001100  207  218  224  227  241  252  241  269 14.656233 0.066185 SUCCESS  83
101010000  229  223  233  257  232  249  282  243 10.893010 0.207835 SUCCESS  84
101010100  243  238  208  226  230  245  254  249  8.447392 0.391031 SUCCESS  85
101011000  244  244  249  251  253  239  246  237  0.976023 0.998395 SUCCESS  86
101011100  246  228  270  229  255  238  240  241  5.695674 0.681278 SUCCESS  87
101100000  254  237  258  237  254  216  250  257  6.271861 0.616808 SUCCESS  88
101100100  223  274  255  246  236  239  265  237  8.640160 0.373555 SUCCESS  89
101101000  217  243  263  232  248  262  262  244  8.025843 0.430950 SUCCESS  90
101101100  223  232  246  245  259  242  222  224  7.278071 0.506950 SUCCESS  91
101110000  231  246  224  235  248  255  221  243  5.649071 0.686474 SUCCESS  92
101110100  264  238  238  233  245  255  236  230  4.145053 0.843805 SUCCESS  93
101111000  244  267  234  237  224  236  244  260  5.929750 0.655101 SUCCESS  94
101111100  251  263  258  247  252  207  238  240  8.893301 0.351377 SUCCESS  95
110000000  243  271  223  214  246  232  247  250  9.619890 0.292724 SUCCESS  96
110000010  259  226  260  245  233  234  249  240  4.531649 0.806258 SUCCESS  97
110000100  212  248  238  245  271  228  244  257  9.462074 0.304826 SUCCESS  98
110001000  238  258  243  258  254  252  255  237  3.187565 0.922041 SUCCESS  99
110001010  243  242  245  222  256  251  246  214  6.759079 0.562835 SUCCESS 100
110010000  222  253  256  277  230  233  240  244  9.025697 0.340133 SUCCESS 101
110010010  235  252  255  262  247  246  275  234  6.993155 0.537371 SUCCESS 102
110010100  228  206  238  248  274  250  202  251 19.128039 0.014190 SUCCESS 103
110011000  258  247  246  256  246  264  251  242  3.370801 0.908982 SUCCESS 104
110011010  246  243  255  237  237  242  265  250  2.963022 0.936657 SUCCESS 105
110100000  260  252  224  203  244  250  240  257 11.132382 0.194311 SUCCESS 106
110100010  238  243  244  252  238  254  241  252  1.303306 0.995513 SUCCESS 107
110100100  254  258  230  269  242  274  262  263 11.359044 0.182173 SUCCESS 108
110101000  232  246  248  240  236  231  249  230  2.728946 0.950200 SUCCESS 109
110101010  247  259  233  213  253  232  233  252  7.344798 0.499929 SUCCESS 110
110101100  241  246  263  241  241  241  250  251  2.036250 0.979880 SUCCESS 111
110110000  241  221  230  208  252  231  228  253 11.109080 0.195595 SUCCESS 112
110110010  226  252  266  240  247  240  253  217  7.311964 0.503378 SUCCESS 113
110110100  235  269  268  217  249  266  253  232 11.591001 0.170406 SUCCESS 114
110111000  238  265  233  224  240  240  231  221  7.385047 0.495715 SUCCESS 115
110111010  255  227  269  226  246  255  236  236  6.832161 0.554845 SUCCESS 116
110111100  234  253  214  253  245  242  246  248  5.047464 0.752491 SUCCESS 117
111000000  261  260  220  248  237  252  261  240  6.559955 0.584765 SUCCESS 118
111000010  241  252  259  241  255  235  256  247  2.769194 0.947997 SUCCESS 119
111000100  255  244  241  245  233  245  254  240  1.558565 0.991692 SUCCESS 120
111000110  252  264  261  251  234  233  224  259  6.955025 0.541493 SUCCESS 121
111001000  236  242  229  269  226  226  228  262  9.128437 0.331577 SUCCESS 122
111001010  214  210  244  241  254  243  222  269 13.933880 0.083505 SUCCESS 123
111001100  275  233  247  258  253  259  236  244  6.964557 0.540461 SUCCESS 124
111010000  277  246  228  222  254  252  241  250  8.632746 0.374217 SUCCESS 125
111010010  240  253  235  233  218  263  234  242  6.137347 0.631850 SUCCESS 126
111010100  225  265  256  258  247  244  253  247  5.212694 0.734620 SUCCESS 127
111010110  261  218  238  251  239  249  254  247  5.117369 0.744961 SUCCESS 128
111011000  262  209  247  237  237  241  254  249  7.601117 0.473371 SUCCESS 129
111011010  268  235  242  241  268  257  251  242  6.164885 0.628768 SUCCESS 130
111011100  251  251  244  245  244  243  254  248  0.885994 0.998871 SUCCESS 131
111100000  261  264  225  256  233  236  244  228  6.932782 0.543902 SUCCESS 132
111100010  267  274  238  243  232  256  255  227  9.126318 0.331752 SUCCESS 133
111100100  196  253  225  274  259  243  227  281 23.422964 0.002862 FAILURE 134
111100110  258  254  236  277  235  261  244  251  7.846844 0.448572 SUCCESS 135
111101000  251  249  230  228  233  267  223  253  7.213461 0.513787 SUCCESS 136
111101010  242  246  244  254  243  226  248  265  3.754220 0.878590 SUCCESS 137
111101100  245  222  248  240  257  233  261  249  4.746660 0.784278 SUCCESS 138
111101110  259  237  241  240  255  275  231  231  7.265361 0.508292 SUCCESS 139
111110000  264  262  244  258  219  233  254  241  7.496259 0.484154 SUCCESS 140
111110010  191  243  253  266  265  216  252  277 24.362445 0.001992 FAILURE 141
111110100  238  258  250  245  227  279  235  259  8.809627 0.358609 SUCCESS 142
111110110  281  228  267  226  260  207  282  245 23.458975 0.002822 FAILURE 143
111111000  254  248  238  262  231  262  259  230  5.855609 0.663402 SUCCESS 144
111111010  247  228  254  260  256  271  238  251  6.634097 0.576575 SUCCESS 145
111111100  238  237  228  254  225  240  248  256  4.171532 0.841325 SUCCESS 146
111111110  242  262  244  259  244  247  241  251  2.587017 0.957550 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  234  232  256  226  253  252  225  244  5.192570 0.736810 SUCCESS   0
000000011  240  250  255  236  256  259  246  233  3.073175 0.929682 SUCCESS   1
000000101  245  235  252  233  257  242  257  252  2.829566 0.944593 SUCCESS   2
000000111  216  271  272  224  239  248  245  256 12.194727 0.142725 SUCCESS   3
000001001  242  244  275  244  226  243  229  246  6.439210 0.598158 SUCCESS   4
000001011  233  266  231  219  240  248  264  248  7.828838 0.450366 SUCCESS   5
000001101  261  221  252  248  240  255  228  236  5.752869 0.674892 SUCCESS   6
000001111  242  261  276  202  258  251  259  265 16.847651 0.031735 SUCCESS   7
000010001  239  238  252  240  261  248  236  238  2.313752 0.969851 SUCCESS   8
000010011  235  238  232  259  232  235  214  243  6.897829 0.547695 SUCCESS   9
000010101  239  234  250  267  242  277  267  248  9.787239 0.280278 SUCCESS  10
000010111  238  257  229  239  239  250  224  270  6.751664 0.563648 SUCCESS  11
000011001  267  232  229  238  250  225  246  250  5.824893 0.666839 SUCCESS  12
000011011  257  227  238  255  247  242  269  225  6.830043 0.555076 SUCCESS  13
000011101  221  267  237  252  247  240  248  260  6.198779 0.624977 SUCCESS  14
000011111  229  248  276  245  250  258  251  268  8.917662 0.349289 SUCCESS  15
000100011  228  245  231  282  258  248  228  224 11.609007 0.169520 SUCCESS  16
000100101  239  263  248  240  228  243  257  245  3.568865 0.893780 SUCCESS  17
000100111  214  247  216  257  265  241  235  257 10.876063 0.208821 SUCCESS  18
000101001  247  206  233  244  248  242  225  264 10.023433 0.263385 SUCCESS  19
000101011  232  250  233  267  227  242  249  268  7.287603 0.505944 SUCCESS  20
000101101  271  264  233  210  243  235  254  248 11.026465 0.200204 SUCCESS  21
000101111  267  238  239  231  241  250  235  247  3.792350 0.875356 SUCCESS  22
000110011  269  240  229  248  249  240  262  238  5.411817 0.712789 SUCCESS  23
000110101  250  221  240  230  257  255  233  244  5.056996 0.751467 SUCCESS  24
000110111  220  222  229  258  235  234  250  236  7.537567 0.479892 SUCCESS  25
000111001  232  248  263  251  217  218  231  259 10.072155 0.259998 SUCCESS  26
000111011  249  261  237  263  277  230  241  260  9.564814 0.296907 SUCCESS  27
000111101  244  246  212  239  248  249  229  245  5.635302 0.688008 SUCCESS  28
000111111  230  237  245  256  248  246  228  254  3.254293 0.917401 SUCCESS  29
001000011  240  242  231  258  248  243  242  271  4.784790 0.780311 SUCCESS  30
001000101  253  243  253  232  254  235  258  256  3.474600 0.901152 SUCCESS  31
001000111  268  225  243  248  278  257  207  240 15.508863 0.049974 SUCCESS  32
001001011  237  270  265  248  204  253  246  247 12.166130 0.143944 SUCCESS  33
001001101  211  242  258  255  236  239  247  240  6.482636 0.593334 SUCCESS  34
001001111  232  226  206  256  270  258  234  246 12.871535 0.116347 SUCCESS  35
001010011  263  222  246  234  247  272  234  246  7.808714 0.452375 SUCCESS  36
001010101  250  236  228  257  239  244  261  227  4.790086 0.779758 SUCCESS  37
001010111  262  241  237  254  233  247  236  232  3.485191 0.900336 SUCCESS  38
001011011  255  243  233  215  233  226  233  245  7.068355 0.529276 SUCCESS  39
001011101  257  248  254  259  224  227  232  251  5.897975 0.658659 SUCCESS  40
001011111  247  244  243  223  252  232  220  239  5.393811 0.714774 SUCCESS  41
001100101  248  245  218  241  231  240  221  256  6.664813 0.573190 SUCCESS  42
001100111  275  233  260  260  254  253  277  230 12.869417 0.116422 SUCCESS  43
001101011  244  233  224  241  220  244  251  227  6.190305 0.625924 SUCCESS  44
001101101  235  233  274  242  214  244  252  229  9.754405 0.282688 SUCCESS  45
001101111  213  258  238  242  217  246  249  243  8.336179 0.401339 SUCCESS  46
001110101  241  257  249  248  258  280  224  247  8.927195 0.348475 SUCCESS  47
001110111  249  277  239  284  268  231  241  259 15.650791 0.047660 SUCCESS  48
001111011  240  233  239  238  241  234  238  266  3.528617 0.896957 SUCCESS  49
001111101  223  255  271  235  253  237  246  243  6.373541 0.605466 SUCCESS  50
001111111  240  237  265  242  258  270  218  232  9.319087 0.316097 SUCCESS  51
010000011  242  233  243  241  254  252  254  248  1.742860 0.987906 SUCCESS  52
010000111  257  279  235  268  245  253  226  264 12.025260 0.150080 SUCCESS  53
010001011  260  231  254  253  229  234  228  268  7.464484 0.487444 SUCCESS  54
010001111  244  225  246  273  254  278  230  244 11.217115 0.189698 SUCCESS  55
010010011  232  233  233  253  246  270  217  269 10.595384 0.225696 SUCCESS  56
010010111  221  235  275  232  252  225  234  252  9.789357 0.280123 SUCCESS  57
010011011  210  236  262  243  227  260  238  248  9.105135 0.333505 SUCCESS  58
010011111  238  236  222  247  254  279  233  209 13.865034 0.085352 SUCCESS  59
010100011  270  261  294  265  252  230  258  252 18.614342 0.017064 SUCCESS  60
010100111  258  251  251  210  255  266  230  241  9.564814 0.296907 SUCCESS  61
010101011  243  219  234  237  248  242  253  253  4.079384 0.849891 SUCCESS  62
010101111  259  220  227  247  252  227  243  221  8.456924 0.390155 SUCCESS  63
010110011  254  254  232  236  222  229  264  215 10.039321 0.262277 SUCCESS  64
010110111  240  248  234  251  227  237  259  264  4.838808 0.774658 SUCCESS  65
010111011  265  253  257  269  225  250  239  234  7.745164 0.458751 SUCCESS  66
010111111  256  234  239  245  247  226  228  227  4.917186 0.766390 SUCCESS  67
011000111  232  262  230  250  234  248  264  219  7.814010 0.451846 SUCCESS  68
011001111  257  233  254  236  229  230  246  230  4.594140 0.799942 SUCCESS  69
011010111  246  263  238  261  219  247  248  225  7.212402 0.513899 SUCCESS  70
011011111  213  258  230  254  228  240  272  253 10.977743 0.202963 SUCCESS  71
011101111  248  238  239  259  252  253  251  235  2.420728 0.965325 SUCCESS  72
011111111  263  222  265  234  268  259  237  215 13.025115 0.110988 SUCCESS  73
100000000  234  232  256  226  253  252  225  244  5.192570 0.736810 SUCCESS  74
100010000  247  250  219  263  251  254  251  262  6.532417 0.587814 SUCCESS  75
100100000  240  215  228  227  269  261  230  257 11.385523 0.180797 SUCCESS  76
100101000  266  249  249  258  235  224  261  236  6.599144 0.580433 SUCCESS  77
100110000  235  234  254  231  250  246  239  251  2.402722 0.966113 SUCCESS  78
100111000  238  263  256  213  253  228  266  263 11.342097 0.183059 SUCCESS  79
101000000  222  254  256  211  240  258  241  267 10.879241 0.208636 SUCCESS  80
101000100  245  272  226  243  264  236  253  236  7.259006 0.508963 SUCCESS  81
101001000  227  232  210  255  233  254  240  260  9.377341 0.311470 SUCCESS  82
101001100  238  231  240  258  245  278  247  254  7.089539 0.527004 SUCCESS  83
101010000  233  251  243  231  270  250  239  237  4.768902 0.781966 SUCCESS  84
101010100  256  266  217  256  237  232  268  223 11.482966 0.175806 SUCCESS  85
101011000  248  225  251  219  241  257  260  259  7.236763 0.511317 SUCCESS  86
101011100  251  248  245  237  246  244  225  252  2.309515 0.970023 SUCCESS  87
101100000  260  240  259  243  238  256  265  248  4.748778 0.784059 SUCCESS  88
101100100  245  243  264  237  258  236  243  233  3.522262 0.897455 SUCCESS  89
